doc_name,doc_link,rubrik,section,meeting_date,meeting_time,meeting_reference,verksamhetsorgan,parent_link
1_karta_ekorosk_184741.pdf,https://kungorelse.nykarleby.fi:8443/ktwebbin/ktproxy2.dll?doctype=3&docid=184741&version=1,1 Karta Ekorosk,,13.12.2023,16:30,10/2023,Miljö-  och byggnadsnämnden,https://kungorelse.nykarleby.fi:8443/ktwebbin/ktproxy2.dll?doctype=3&docid=185383
2_situationsplan_ekorosk_184743.pdf,https://kungorelse.nykarleby.fi:8443/ktwebbin/ktproxy2.dll?doctype=3&docid=184743&version=1,2 Situationsplan Ekorosk,,13.12.2023,16:30,10/2023,Miljö-  och byggnadsnämnden,https://kungorelse.nykarleby.fi:8443/ktwebbin/ktproxy2.dll?doctype=3&docid=185383
5_beslutsforslag_ekorosk_184745.pdf,https://kungorelse.nykarleby.fi:8443/ktwebbin/ktproxy2.dll?doctype=3&docid=184745&version=1,5 Beslutsförslag Ekorosk,,13.12.2023,16:30,10/2023,Miljö-  och byggnadsnämnden,https://kungorelse.nykarleby.fi:8443/ktwebbin/ktproxy2.dll?doctype=3&docid=185383
3_utlatande_osterbottens_raddningsverk_184765.pdf,https://kungorelse.nykarleby.fi:8443/ktwebbin/ktproxy2.dll?doctype=3&docid=184765&version=1,3 Utlåtande Österbottens Räddningsverk,,13.12.2023,16:30,10/2023,Miljö-  och byggnadsnämnden,https://kungorelse.nykarleby.fi:8443/ktwebbin/ktproxy2.dll?doctype=3&docid=185383
4_utlatande_miljohalsan_kallan_184767.pdf,https://kungorelse.nykarleby.fi:8443/ktwebbin/ktproxy2.dll?doctype=3&docid=184767&version=1,4 Utlåtande Miljöhälsan Kallan,,13.12.2023,16:30,10/2023,Miljö-  och byggnadsnämnden,https://kungorelse.nykarleby.fi:8443/ktwebbin/ktproxy2.dll?doctype=3&docid=185383
atgardstillstand_adven_oy_solpark_overjeppo_185385.pdf,https://kungorelse.nykarleby.fi:8443/ktwebbin/ktproxy2.dll?doctype=3&docid=185385,"Åtgärdstillstånd; Adven Oy, solpark, Överjeppo",§ 108,13.12.2023,16:30,10/2023,Miljö-  och byggnadsnämnden,
1_karta_adven_184787.pdf,https://kungorelse.nykarleby.fi:8443/ktwebbin/ktproxy2.dll?doctype=3&docid=184787&version=1,1 Karta Adven,,13.12.2023,16:30,10/2023,Miljö-  och byggnadsnämnden,https://kungorelse.nykarleby.fi:8443/ktwebbin/ktproxy2.dll?doctype=3&docid=185385
2_situationsplan_adven_184789.pdf,https://kungorelse.nykarleby.fi:8443/ktwebbin/ktproxy2.dll?doctype=3&docid=184789&version=1,2 Situationsplan Adven,,13.12.2023,16:30,10/2023,Miljö-  och byggnadsnämnden,https://kungorelse.nykarleby.fi:8443/ktwebbin/ktproxy2.dll?doctype=3&docid=185385
3_beslutsforslag_adven_184791.pdf,https://kungorelse.nykarleby.fi:8443/ktwebbin/ktproxy2.dll?doctype=3&docid=184791&version=1,3 Beslutsförslag Adven,,13.12.2023,16:30,10/2023,Miljö-  och byggnadsnämnden,https://kungorelse.nykarleby.fi:8443/ktwebbin/ktproxy2.dll?doctype=3&docid=185385
rivningslov_xxxxxxxxxxxxx_fritidsbostad_kantlax_185389.pdf,https://kungorelse.nykarleby.fi:8443/ktwebbin/ktproxy2.dll?doctype=3&docid=185389,"Rivningslov; XXXXXXXXXXXXX, fritidsbostad, Kantlax",§ 109,13.12.2023,16:30,10/2023,Miljö-  och byggnadsnämnden,
1_karta_23_0182_p_184729.pdf,https://kungorelse.nykarleby.fi:8443/ktwebbin/ktproxy2.dll?doctype=3&docid=184729&version=1,1 Karta 23-0182-P,,13.12.2023,16:30,10/2023,Miljö-  och byggnadsnämnden,https://kungorelse.nykarleby.fi:8443/ktwebbin/ktproxy2.dll?doctype=3&docid=185389
rivningslov_nalorn_ab_skugghus_nykarleby_185391.pdf,https://kungorelse.nykarleby.fi:8443/ktwebbin/ktproxy2.dll?doctype=3&docid=185391,"Rivningslov; Nålörn Ab, skugghus, Nykarleby",§ 110,13.12.2023,16:30,10/2023,Miljö-  och byggnadsnämnden,
1_karta_nalorn_184736.pdf,https://kungorelse.nykarleby.fi:8443/ktwebbin/ktproxy2.dll?doctype=3&docid=184736&version=1,1 Karta Nålörn,,13.12.2023,16:30,10/2023,Miljö-  och byggnadsnämnden,https://kungorelse.nykarleby.fi:8443/ktwebbin/ktproxy2.dll?doctype=3&docid=185391
2_beslutsforslag_nalorn_184738.pdf,https://kungorelse.nykarleby.fi:8443/ktwebbin/ktproxy2.dll?doctype=3&docid=184738&version=1,2 Beslutsförslag Nålörn,,13.12.2023,16:30,10/2023,Miljö-  och byggnadsnämnden,https://kungorelse.nykarleby.fi:8443/ktwebbin/ktproxy2.dll?doctype=3&docid=185391
tidpunkt_och_plats_for_sammantraden_samt_kungorande_av_beslut_2024_185393.pdf,https://kungorelse.nykarleby.fi:8443/ktwebbin/ktproxy2.dll?doctype=3&docid=185393,Tidpunkt och plats för sammanträden samt kungörande av beslut 2024,§ 111,13.12.2023,16:30,10/2023,Miljö-  och byggnadsnämnden,
sokande_av_andring_185373.pdf,https://kungorelse.nykarleby.fi:8443/ktwebbin/ktproxy2.dll?doctype=3&docid=185373,Sökande av ändring,§ 0,13.12.2023,16:30,10/2023,Miljö-  och byggnadsnämnden,
sammantradesuppgifter_och_deltagande_185305.pdf,https://kungorelse.nykarleby.fi:8443/ktwebbin/ktproxy2.dll?doctype=3&docid=185305,Sammanträdesuppgifter och deltagande,§ 0,13.12.2023,15:05,5/2023,Centralvalnämnden,
sammantradets_konstituerande_185309.pdf,https://kungorelse.nykarleby.fi:8443/ktwebbin/ktproxy2.dll?doctype=3&docid=185309,Sammanträdets konstituerande,§ 41,13.12.2023,15:05,5/2023,Centralvalnämnden,
centralvalnamndens_sammantraden_i_anslutning_till_presidentvalet_2024_185311.pdf,https://kungorelse.nykarleby.fi:8443/ktwebbin/ktproxy2.dll?doctype=3&docid=185311,Centralvalnämndens sammanträden i anslutning till presidentvalet 2024,§ 42,13.12.2023,15:05,5/2023,Centralvalnämnden,
andringar_i_rostningsomraden_infor_valen_2024_185313.pdf,https://kungorelse.nykarleby.fi:8443/ktwebbin/ktproxy2.dll?doctype=3&docid=185313,Ändringar i röstningsområden inför valen 2024,§ 43,13.12.2023,15:05,5/2023,Centralvalnämnden,
val_2024_presidentval_och_europaparlamentsval_185315.pdf,https://kungorelse.nykarleby.fi:8443/ktwebbin/ktproxy2.dll?doctype=3&docid=185315,Val 2024; Presidentval och Europaparlamentsval,§ 44,13.12.2023,15:05,5/2023,Centralvalnämnden,
bil_val_2024_justitieministeriets_brev_176015.pdf,https://kungorelse.nykarleby.fi:8443/ktwebbin/ktproxy2.dll?doctype=3&docid=176015&version=1,"Bil. Val 2024, Justitieministeriets brev",,13.12.2023,15:05,5/2023,Centralvalnämnden,https://kungorelse.nykarleby.fi:8443/ktwebbin/ktproxy2.dll?doctype=3&docid=185315
rostningsstallen_vid_presidentvalet_2024_185317.pdf,https://kungorelse.nykarleby.fi:8443/ktwebbin/ktproxy2.dll?doctype=3&docid=185317,Röstningsställen vid presidentvalet 2024,§ 45,13.12.2023,15:05,5/2023,Centralvalnämnden,
presidentvalet_2024_anmalan_om_rostningsstallen_och_cvn_s_kontaktuppgifter_176734.pdf,https://kungorelse.nykarleby.fi:8443/ktwebbin/ktproxy2.dll?doctype=3&docid=176734&version=1,Presidentvalet 2024: Anmälan om röstningsställen och cvn:s kontaktuppgifter,,13.12.2023,15:05,5/2023,Centralvalnämnden,https://kungorelse.nykarleby.fi:8443/ktwebbin/ktproxy2.dll?doctype=3&docid=185317
ordnande_av_forhandsrostning_i_kommunen_presidentval_2024_185319.pdf,https://kungorelse.nykarleby.fi:8443/ktwebbin/ktproxy2.dll?doctype=3&docid=185319,Ordnande av förhandsröstning i kommunen; Presidentval 2024,§ 46,13.12.2023,15:05,5/2023,Centralvalnämnden,
presidentvalet_2024_anmalan_om_rostningsstallen_och_cvns_kontaktuppgifter_176737.pdf,https://kungorelse.nykarleby.fi:8443/ktwebbin/ktproxy2.dll?doctype=3&docid=176737&version=1,Presidentvalet 2024 Anmälan om röstningsställen och cvns kontaktuppgifter,,13.12.2023,15:05,5/2023,Centralvalnämnden,https://kungorelse.nykarleby.fi:8443/ktwebbin/ktproxy2.dll?doctype=3&docid=185319
valnamnder_och_valbestyrelse_infor_presidentvalet_och_europaparlamentsvalet_2024_185321.pdf,https://kungorelse.nykarleby.fi:8443/ktwebbin/ktproxy2.dll?doctype=3&docid=185321,Valnämnder och valbestyrelse inför presidentvalet  och europaparlamentsvalet 2024,§ 47,13.12.2023,15:05,5/2023,Centralvalnämnden,
bestallande_av_valmaterial_185323.pdf,https://kungorelse.nykarleby.fi:8443/ktwebbin/ktproxy2.dll?doctype=3&docid=185323,Beställande av valmaterial,§ 48,13.12.2023,15:05,5/2023,Centralvalnämnden,
valkliniker_och_valutbildning_infor_presidentvalet_2024_185325.pdf,https://kungorelse.nykarleby.fi:8443/ktwebbin/ktproxy2.dll?doctype=3&docid=185325,Valkliniker och valutbildning inför presidentvalet 2024,§ 49,13.12.2023,15:05,5/2023,Centralvalnämnden,
forordnande_av_valforrattare_till_forhandsrostningen_i_presidentvalet_2024_innehaller_personuppgift_185327.pdf,https://kungorelse.nykarleby.fi:8443/ktwebbin/ktproxy2.dll?doctype=3&docid=185327,Förordnande av valförrättare till förhandsröstningen i presidentvalet 2024 (innehåller personuppgifter),§ 50,13.12.2023,15:05,5/2023,Centralvalnämnden,
anstaltsrostning_i_presidentvalet_2024_185331.pdf,https://kungorelse.nykarleby.fi:8443/ktwebbin/ktproxy2.dll?doctype=3&docid=185331,Anstaltsröstning i presidentvalet 2024,§ 51,13.12.2023,15:05,5/2023,Centralvalnämnden,
kungorelse_om_anstaltsrostningen_vid_presidentvalet_2024_184109.pdf,https://kungorelse.nykarleby.fi:8443/ktwebbin/ktproxy2.dll?doctype=3&docid=184109&version=1,Kungörelse om anstaltsröstningen vid presidentvalet 2024,,13.12.2023,15:05,5/2023,Centralvalnämnden,https://kungorelse.nykarleby.fi:8443/ktwebbin/ktproxy2.dll?doctype=3&docid=185331
hemmarostning_i_presidentvalet_2024_185333.pdf,https://kungorelse.nykarleby.fi:8443/ktwebbin/ktproxy2.dll?doctype=3&docid=185333,Hemmaröstning i presidentvalet 2024,§ 52,13.12.2023,15:05,5/2023,Centralvalnämnden,
rostratt_och_rostrattsregistret_185335.pdf,https://kungorelse.nykarleby.fi:8443/ktwebbin/ktproxy2.dll?doctype=3&docid=185335,Rösträtt och rösträttsregistret,§ 53,13.12.2023,15:05,5/2023,Centralvalnämnden,
kungorelse_om_presidentvalet_2024_185337.pdf,https://kungorelse.nykarleby.fi:8443/ktwebbin/ktproxy2.dll?doctype=3&docid=185337,Kungörelse om presidentvalet 2024,§ 54,13.12.2023,15:05,5/2023,Centralvalnämnden,
kungorelse_om_presidentvalet_184471.pdf,https://kungorelse.nykarleby.fi:8443/ktwebbin/ktproxy2.dll?doctype=3&docid=184471&version=1,Kungörelse om presidentvalet,,13.12.2023,15:05,5/2023,Centralvalnämnden,https://kungorelse.nykarleby.fi:8443/ktwebbin/ktproxy2.dll?doctype=3&docid=185337
valaffischering_infor_presidentvalet_2024_185339.pdf,https://kungorelse.nykarleby.fi:8443/ktwebbin/ktproxy2.dll?doctype=3&docid=185339,Valaffischering inför presidentvalet 2024,§ 55,13.12.2023,15:05,5/2023,Centralvalnämnden,
tryggande_av_valhemligheten_i_sma_rostningsomraden_185341.pdf,https://kungorelse.nykarleby.fi:8443/ktwebbin/ktproxy2.dll?doctype=3&docid=185341,Tryggande av valhemligheten i små röstningsområden,§ 56,13.12.2023,15:05,5/2023,Centralvalnämnden,
preliminar_granskning_av_forhandsroster_185343.pdf,https://kungorelse.nykarleby.fi:8443/ktwebbin/ktproxy2.dll?doctype=3&docid=185343,Preliminär granskning av förhandsröster,§ 57,13.12.2023,15:05,5/2023,Centralvalnämnden,
valinsamling_185345.pdf,https://kungorelse.nykarleby.fi:8443/ktwebbin/ktproxy2.dll?doctype=3&docid=185345,Valinsamling,§ 58,13.12.2023,15:05,5/2023,Centralvalnämnden,
budgetforslag_for_centralvalnamnden_2024_185347.pdf,https://kungorelse.nykarleby.fi:8443/ktwebbin/ktproxy2.dll?doctype=3&docid=185347,Budgetförslag för centralvalnämnden 2024,§ 59,13.12.2023,15:05,5/2023,Centralvalnämnden,
centralvalnamnden_budget_2024_184482.pdf,https://kungorelse.nykarleby.fi:8443/ktwebbin/ktproxy2.dll?doctype=3&docid=184482&version=1,Centralvalnämnden budget 2024,,13.12.2023,15:05,5/2023,Centralvalnämnden,https://kungorelse.nykarleby.fi:8443/ktwebbin/ktproxy2.dll?doctype=3&docid=185347
sokande_av_andring_185307.pdf,https://kungorelse.nykarleby.fi:8443/ktwebbin/ktproxy2.dll?doctype=3&docid=185307,Sökande av ändring,§ 0,13.12.2023,15:05,5/2023,Centralvalnämnden,
sammantradesuppgifter_och_deltagande_185103.pdf,https://kungorelse.nykarleby.fi:8443/ktwebbin/ktproxy2.dll?doctype=3&docid=185103,Sammanträdesuppgifter och deltagande,§ 0,12.12.2023,16:30,11/2023,Tekniska nämnden,
sammantradets_konstituerande_185109.pdf,https://kungorelse.nykarleby.fi:8443/ktwebbin/ktproxy2.dll?doctype=3&docid=185109,Sammanträdets konstituerande,§ 170,12.12.2023,16:30,11/2023,Tekniska nämnden,
uppfoljning_av_beslut_ten_2_5_2023_185111.pdf,https://kungorelse.nykarleby.fi:8443/ktwebbin/ktproxy2.dll?doctype=3&docid=185111,Uppföljning av beslut; TEN 2.5.2023,§ 171,12.12.2023,16:30,11/2023,Tekniska nämnden,
bilaga_1_uppfoljningslista_over_tidigare_overkstallda_beslut_84836.pdf,https://kungorelse.nykarleby.fi:8443/ktwebbin/ktproxy2.dll?doctype=3&docid=84836&version=1,Bilaga 1: Uppföljningslista över tidigare overkställda beslut,,12.12.2023,16:30,11/2023,Tekniska nämnden,https://kungorelse.nykarleby.fi:8443/ktwebbin/ktproxy2.dll?doctype=3&docid=185111
bilaga_2_forteckning_over_tekniska_namndens_beslut_2_5_2023_183684.pdf,https://kungorelse.nykarleby.fi:8443/ktwebbin/ktproxy2.dll?doctype=3&docid=183684&version=1,Bilaga 2 Förteckning över tekniska nämndens beslut 2.5.2023,,12.12.2023,16:30,11/2023,Tekniska nämnden,https://kungorelse.nykarleby.fi:8443/ktwebbin/ktproxy2.dll?doctype=3&docid=185111
delgivningsarenden_ten_12_12_2023_185115.pdf,https://kungorelse.nykarleby.fi:8443/ktwebbin/ktproxy2.dll?doctype=3&docid=185115,Delgivningsärenden; TEN 12.12.2023,§ 172,12.12.2023,16:30,11/2023,Tekniska nämnden,
upphandling_av_kommunaltekniska_produkter_185117.pdf,https://kungorelse.nykarleby.fi:8443/ktwebbin/ktproxy2.dll?doctype=3&docid=185117,Upphandling av kommunaltekniska produkter,§ 173,12.12.2023,16:30,11/2023,Tekniska nämnden,
beslut_larsmo_kommun_184674.pdf,https://kungorelse.nykarleby.fi:8443/ktwebbin/ktproxy2.dll?doctype=3&docid=184674&version=1,"Beslut, Larsmo kommun",,12.12.2023,16:30,11/2023,Tekniska nämnden,https://kungorelse.nykarleby.fi:8443/ktwebbin/ktproxy2.dll?doctype=3&docid=185117
forlangning_av_arrendekontrakt_for_flytbrygga_vid_andrasjon_185119.pdf,https://kungorelse.nykarleby.fi:8443/ktwebbin/ktproxy2.dll?doctype=3&docid=185119,Förlängning av arrendekontrakt för flytbrygga vid Andrasjön,§ 174,12.12.2023,16:30,11/2023,Tekniska nämnden,
rapport_om_byggnadsbestandets_varden_och_nyckeltal_185121.pdf,https://kungorelse.nykarleby.fi:8443/ktwebbin/ktproxy2.dll?doctype=3&docid=185121,Rapport om byggnadsbeståndets värden och nyckeltal,§ 175,12.12.2023,16:30,11/2023,Tekniska nämnden,
rapport_184645.pdf,https://kungorelse.nykarleby.fi:8443/ktwebbin/ktproxy2.dll?doctype=3&docid=184645&version=1,Rapport,,12.12.2023,16:30,11/2023,Tekniska nämnden,https://kungorelse.nykarleby.fi:8443/ktwebbin/ktproxy2.dll?doctype=3&docid=185121
brandstationers_hyresavtal_185123.pdf,https://kungorelse.nykarleby.fi:8443/ktwebbin/ktproxy2.dll?doctype=3&docid=185123,Brandstationers hyresavtal,§ 176,12.12.2023,16:30,11/2023,Tekniska nämnden,
separat_tomtindelning_for_kvarter_823_185125.pdf,https://kungorelse.nykarleby.fi:8443/ktwebbin/ktproxy2.dll?doctype=3&docid=185125,Separat tomtindelning för kvarter 823,§ 177,12.12.2023,16:30,11/2023,Tekniska nämnden,
tomtindelningskarta_kvarter_823_182512.pdf,https://kungorelse.nykarleby.fi:8443/ktwebbin/ktproxy2.dll?doctype=3&docid=182512&version=1,"Tomtindelningskarta, kvarter 823",,12.12.2023,16:30,11/2023,Tekniska nämnden,https://kungorelse.nykarleby.fi:8443/ktwebbin/ktproxy2.dll?doctype=3&docid=185125
forminskning_av_arrendeomrade_for_fritidsbyggnadsplats_vid_kubban_185127.pdf,https://kungorelse.nykarleby.fi:8443/ktwebbin/ktproxy2.dll?doctype=3&docid=185127,Förminskning av arrendeområde för fritidsbyggnadsplats vid Kubban,§ 178,12.12.2023,16:30,11/2023,Tekniska nämnden,
delgeneralplan_for_vindkraftsomrade_kaitsar_185129.pdf,https://kungorelse.nykarleby.fi:8443/ktwebbin/ktproxy2.dll?doctype=3&docid=185129,Delgeneralplan för vindkraftsområde; Kaitsar,§ 179,12.12.2023,16:30,11/2023,Tekniska nämnden,
planforslag_184623.pdf,https://kungorelse.nykarleby.fi:8443/ktwebbin/ktproxy2.dll?doctype=3&docid=184623&version=1,Planförslag,,12.12.2023,16:30,11/2023,Tekniska nämnden,https://kungorelse.nykarleby.fi:8443/ktwebbin/ktproxy2.dll?doctype=3&docid=185129
planbeskrivning_184625.pdf,https://kungorelse.nykarleby.fi:8443/ktwebbin/ktproxy2.dll?doctype=3&docid=184625&version=1,Planbeskrivning,,12.12.2023,16:30,11/2023,Tekniska nämnden,https://kungorelse.nykarleby.fi:8443/ktwebbin/ktproxy2.dll?doctype=3&docid=185129
pdb_184627.pdf,https://kungorelse.nykarleby.fi:8443/ktwebbin/ktproxy2.dll?doctype=3&docid=184627&version=1,PDB,,12.12.2023,16:30,11/2023,Tekniska nämnden,https://kungorelse.nykarleby.fi:8443/ktwebbin/ktproxy2.dll?doctype=3&docid=185129
bullerutredning_184629.pdf,https://kungorelse.nykarleby.fi:8443/ktwebbin/ktproxy2.dll?doctype=3&docid=184629&version=1,Bullerutredning,,12.12.2023,16:30,11/2023,Tekniska nämnden,https://kungorelse.nykarleby.fi:8443/ktwebbin/ktproxy2.dll?doctype=3&docid=185129
utlatanden_184631.pdf,https://kungorelse.nykarleby.fi:8443/ktwebbin/ktproxy2.dll?doctype=3&docid=184631&version=1,Utlåtanden,,12.12.2023,16:30,11/2023,Tekniska nämnden,https://kungorelse.nykarleby.fi:8443/ktwebbin/ktproxy2.dll?doctype=3&docid=185129
tekniska_namndens_sammantradesdatum_185131.pdf,https://kungorelse.nykarleby.fi:8443/ktwebbin/ktproxy2.dll?doctype=3&docid=185131,Tekniska nämndens sammanträdesdatum,§ 180,12.12.2023,16:30,11/2023,Tekniska nämnden,
finansiering_av_allmanna_vagars_ytbelaggningsforbattringar_inom_detaljplaneomraden_ntm_centralens_f_185135.pdf,https://kungorelse.nykarleby.fi:8443/ktwebbin/ktproxy2.dll?doctype=3&docid=185135,Finansiering av allmänna vägars ytbeläggningsförbättringar inom detaljplaneområden; NTM-centralens förfrågan,§ 181,12.12.2023,16:30,11/2023,Tekniska nämnden,
ytbelaggning_av_vexalavagen_ntm_centralen_ely_185046.pdf,https://kungorelse.nykarleby.fi:8443/ktwebbin/ktproxy2.dll?doctype=3&docid=185046&version=1,"Ytbeläggning av Vexalavägen; NTM-centralen, ELY",,12.12.2023,16:30,11/2023,Tekniska nämnden,https://kungorelse.nykarleby.fi:8443/ktwebbin/ktproxy2.dll?doctype=3&docid=185135
sokande_av_andring_185105.pdf,https://kungorelse.nykarleby.fi:8443/ktwebbin/ktproxy2.dll?doctype=3&docid=185105,Sökande av ändring,§ 0,12.12.2023,16:30,11/2023,Tekniska nämnden,
sammantradesuppgifter_och_deltagande_183687.pdf,https://kungorelse.nykarleby.fi:8443/ktwebbin/ktproxy2.dll?doctype=3&docid=183687,Sammanträdesuppgifter och deltagande,§ 0,27.11.2023,09:06,16/2023,Stadsstyrelsen,
sammantradets_konstituerande_innehaller_personuppgifter__183784.pdf,https://kungorelse.nykarleby.fi:8443/ktwebbin/ktproxy2.dll?doctype=3&docid=183784,Sammanträdets konstituerande (innehåller personuppgifter),§ 262,27.11.2023,09:06,16/2023,Stadsstyrelsen,
anmalningsarenden_183695.pdf,https://kungorelse.nykarleby.fi:8443/ktwebbin/ktproxy2.dll?doctype=3&docid=183695,Anmälningsärenden,§ 263,27.11.2023,09:06,16/2023,Stadsstyrelsen,
utlatande_over_ansokan_om_undantag_893_410_5_116_adven_oy__183697.pdf,https://kungorelse.nykarleby.fi:8443/ktwebbin/ktproxy2.dll?doctype=3&docid=183697,Utlåtande över ansökan om undantag; 893-410-5-116 (Adven Oy),§ 264,27.11.2023,09:06,16/2023,Stadsstyrelsen,
karta_893_410_5_116_182866.pdf,https://kungorelse.nykarleby.fi:8443/ktwebbin/ktproxy2.dll?doctype=3&docid=182866&version=1,Karta 893-410-5-116,,27.11.2023,09:06,16/2023,Stadsstyrelsen,https://kungorelse.nykarleby.fi:8443/ktwebbin/ktproxy2.dll?doctype=3&docid=183697
situationsplan_893_410_5_116_182868.pdf,https://kungorelse.nykarleby.fi:8443/ktwebbin/ktproxy2.dll?doctype=3&docid=182868&version=1,Situationsplan 893-410-5-116,,27.11.2023,09:06,16/2023,Stadsstyrelsen,https://kungorelse.nykarleby.fi:8443/ktwebbin/ktproxy2.dll?doctype=3&docid=183697
utlatande_over_ansokan_om_undantag_893_417_22_35_hending_stefan_innehaller_personuppgifter__183699.pdf,https://kungorelse.nykarleby.fi:8443/ktwebbin/ktproxy2.dll?doctype=3&docid=183699,Utlåtande över ansökan om undantag; 893-417-22-35 (Hending Stefan) (innehåller personuppgifter),§ 265,27.11.2023,09:06,16/2023,Stadsstyrelsen,
karta_893_417_22_35_182239.pdf,https://kungorelse.nykarleby.fi:8443/ktwebbin/ktproxy2.dll?doctype=3&docid=182239&version=1,Karta 893-417-22-35,,27.11.2023,09:06,16/2023,Stadsstyrelsen,https://kungorelse.nykarleby.fi:8443/ktwebbin/ktproxy2.dll?doctype=3&docid=183699
situationsplan_893_417_22_35_182241.pdf,https://kungorelse.nykarleby.fi:8443/ktwebbin/ktproxy2.dll?doctype=3&docid=182241&version=1,Situationsplan 893-417-22-35,,27.11.2023,09:06,16/2023,Stadsstyrelsen,https://kungorelse.nykarleby.fi:8443/ktwebbin/ktproxy2.dll?doctype=3&docid=183699
avfallspolitiskt_handlingsprogram_for_osterbottens_avfallsnamnds_verksamhetsomrade_innehaller_perso_183703.pdf,https://kungorelse.nykarleby.fi:8443/ktwebbin/ktproxy2.dll?doctype=3&docid=183703,Avfallspolitiskt handlingsprogram för Österbottens avfallsnämnds verksamhetsområde (innehåller personuppgifter),§ 266,27.11.2023,09:06,16/2023,Stadsstyrelsen,
foljebrev_medlemskommunerna_182764.pdf,https://kungorelse.nykarleby.fi:8443/ktwebbin/ktproxy2.dll?doctype=3&docid=182764&version=1,Följebrev medlemskommunerna,,27.11.2023,09:06,16/2023,Stadsstyrelsen,https://kungorelse.nykarleby.fi:8443/ktwebbin/ktproxy2.dll?doctype=3&docid=183703
saatekirje_jasenkunnat_182766.pdf,https://kungorelse.nykarleby.fi:8443/ktwebbin/ktproxy2.dll?doctype=3&docid=182766&version=1,Saatekirje jäsenkunnat,,27.11.2023,09:06,16/2023,Stadsstyrelsen,https://kungorelse.nykarleby.fi:8443/ktwebbin/ktproxy2.dll?doctype=3&docid=183703
projektplan_aphp_182768.pdf,https://kungorelse.nykarleby.fi:8443/ktwebbin/ktproxy2.dll?doctype=3&docid=182768&version=1,Projektplan APHP,,27.11.2023,09:06,16/2023,Stadsstyrelsen,https://kungorelse.nykarleby.fi:8443/ktwebbin/ktproxy2.dll?doctype=3&docid=183703
